country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Wales,6/10/2021,3538144,2201665,1336479,28291,26752,111.61,69.45,42.16,8439,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/11/2021,3565508,2207350,1358158,27364,25985,112.48,69.63,42.84,8197,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/12/2021,3591060,2213050,1378010,25552,24872,113.28,69.81,43.47,7846,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/13/2021,3600704,2216031,1384673,9644,23997,113.59,69.91,43.68,7570,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/14/2021,3629027,2218103,1410924,28323,24713,114.48,69.97,44.51,7796,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/15/2021,3654482,2222281,1432201,25455,24618,115.28,70.1,45.18,7766,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/16/2021,3679563,2225499,1454064,25081,24244,116.07,70.21,45.87,7648,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/17/2021,3702459,2228532,1473927,22896,23474,116.8,70.3,46.5,7405,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/18/2021,3723782,2233036,1490746,21323,22611,117.47,70.44,47.03,7133,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/19/2021,3745235,2236091,1509144,21453,22025,118.15,70.54,47.61,6948,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/20/2021,3755314,2237710,1517604,10079,22087,118.46,70.59,47.87,6968,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/21/2021,3773644,2239271,1534373,18330,20660,119.04,70.64,48.4,6517,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/22/2021,3795573,2242482,1553091,21929,20156,119.73,70.74,48.99,6358,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/23/2021,3817594,2245884,1571710,22021,19719,120.43,70.85,49.58,6221,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/24/2021,3839334,2248012,1591322,21740,19554,121.11,70.92,50.2,6168,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/25/2021,3857911,2250126,1607785,18577,19161,121.7,70.98,50.72,6044,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/26/2021,3870746,2252270,1618476,12835,17930,122.11,71.05,51.06,5656,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/27/2021,3880456,2253214,1627242,9710,17877,122.41,71.08,51.33,5639,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/28/2021,3897827,2255039,1642788,17371,17740,122.96,71.14,51.82,5596,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/29/2021,3917491,2257737,1659754,19664,17417,123.58,71.22,52.36,5494,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/30/2021,3937360,2259622,1677738,19869,17109,124.21,71.28,52.93,5397,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/1/2021,3956875,2261056,1695819,19515,16792,124.82,71.33,53.5,5297,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/2/2021,3974818,2262284,1712534,17943,16701,125.39,71.37,54.02,5268,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/3/2021,3987599,2263775,1723824,12781,16693,125.79,71.41,54.38,5266,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/4/2021,3995606,2264974,1730632,8007,16450,126.04,71.45,54.59,5189,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/5/2021,4012192,2266056,1746136,16586,16338,126.57,71.48,55.08,5154,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/6/2021,4032280,2267640,1764640,20088,16398,127.2,71.53,55.67,5173,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/7/2021,4052210,2269131,1783079,19930,16407,127.83,71.58,56.25,5176,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/8/2021,4068777,2270517,1798260,16567,15986,128.35,71.63,56.73,5043,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/9/2021,4082121,2271925,1810196,13344,15329,128.77,71.67,57.1,4836,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/10/2021,4098728,2273561,1825167,16607,15876,129.3,71.72,57.58,5008,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/11/2021,4106971,2274421,1832550,8243,15909,129.56,71.75,57.81,5019,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/12/2021,4121807,2275764,1846043,14836,15659,130.03,71.79,58.23,4940,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/13/2021,4138755,2277055,1861700,16948,15211,130.56,71.83,58.73,4798,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/14/2021,4154913,2278204,1876709,16158,14672,131.07,71.87,59.2,4628,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/15/2021,4171221,2279139,1892082,16308,14635,131.58,71.9,59.69,4617,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/16/2021,4186094,2280674,1905420,14873,14853,132.05,71.95,60.11,4685,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/17/2021,4199989,2281644,1918345,13895,14466,132.49,71.98,60.52,4563,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/18/2021,4207494,2282410,1925084,7505,14360,132.73,72,60.73,4530,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/19/2021,4216656,2282992,1933664,9162,13550,133.02,72.02,61,4274,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/20/2021,4230591,2284065,1946526,13935,13119,133.46,72.05,61.4,4138,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/21/2021,4244759,2285118,1959641,14168,12835,133.9,72.09,61.82,4049,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/22/2021,4259350,2286154,1973196,14591,12590,134.36,72.12,62.25,3972,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/23/2021,4272058,2287011,1985047,12708,12281,134.77,72.15,62.62,3874,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/24/2021,4282035,2288219,1993816,9977,11721,135.08,72.18,62.9,3697,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/25/2021,4291304,2289142,2002162,9269,11973,135.37,72.21,63.16,3777,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/26/2021,4303341,2290213,2013128,12037,12384,135.75,72.25,63.51,3907,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/27/2021,4315151,2291418,2023733,11810,12080,136.12,72.28,63.84,3811,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/28/2021,4329242,2292572,2036670,14091,12069,136.57,72.32,64.25,3807,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/29/2021,4341543,2293927,2047616,12301,11742,136.96,72.36,64.59,3704,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/30/2021,4349512,2294916,2054596,7969,11065,137.21,72.39,64.81,3491,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/31/2021,4358325,2295923,2062402,8813,10899,137.49,72.43,65.06,3438,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/1/2021,4362959,2296517,2066442,4634,10236,137.63,72.45,65.19,3229,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/2/2021,4371394,2297398,2073996,8435,9722,137.9,72.47,65.43,3067,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/3/2021,4381730,2298387,2083343,10336,9511,138.22,72.5,65.72,3000,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/4/2021,4391307,2299204,2092103,9577,8866,138.53,72.53,66,2797,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/5/2021,4399761,2300137,2099624,8454,8317,138.79,72.56,66.23,2624,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/6/2021,4406601,2301448,2105153,6840,8156,139.01,72.6,66.41,2573,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/7/2021,4414285,2302997,2111288,7684,7994,139.25,72.65,66.6,2522,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/8/2021,4419748,2304271,2115477,5463,8113,139.42,72.69,66.73,2559,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/9/2021,4424269,2305562,2118707,4521,7554,139.57,72.73,66.84,2383,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/10/2021,4430663,2307504,2123159,6394,6990,139.77,72.79,66.98,2205,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/11/2021,4437336,2309415,2127921,6673,6576,139.98,72.85,67.13,2074,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/12/2021,4443014,2310898,2132116,5678,6179,140.16,72.9,67.26,1949,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/13/2021,4449090,2312341,2136749,6076,6070,140.35,72.94,67.41,1915,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/14/2021,4454567,2313528,2141039,5477,5755,140.52,72.98,67.54,1815,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/15/2021,4458832,2314713,2144119,4265,5583,140.66,73.02,67.64,1761,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/16/2021,4463059,2316668,2146391,4227,5541,140.79,73.08,67.71,1748,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/17/2021,4470306,2320165,2150141,7247,5663,141.02,73.19,67.83,1786,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/18/2021,4476942,2323425,2153517,6636,5658,141.23,73.29,67.93,1785,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/19/2021,4483833,2327180,2156653,6891,5831,141.45,73.41,68.03,1839,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Wallis and Futuna,3/23/2021,1286,1286,,,,11.44,11.44,,,Oxford/AstraZeneca
Wallis and Futuna,3/24/2021,,,,,272,,,,24186,Oxford/AstraZeneca
Wallis and Futuna,3/25/2021,,,,,272,,,,24186,Oxford/AstraZeneca
Wallis and Futuna,3/26/2021,,,,,272,,,,24186,Oxford/AstraZeneca
Wallis and Futuna,3/27/2021,,,,,272,,,,24186,Oxford/AstraZeneca
Wallis and Futuna,3/28/2021,,,,,272,,,,24186,Oxford/AstraZeneca
Wallis and Futuna,3/29/2021,,,,,272,,,,24186,Oxford/AstraZeneca
Wallis and Futuna,3/30/2021,3190,3190,,,272,28.37,28.37,,24186,Oxford/AstraZeneca
Wallis and Futuna,3/31/2021,,,,,246,,,,21874,Oxford/AstraZeneca
Wallis and Futuna,4/1/2021,,,,,219,,,,19474,Oxford/AstraZeneca
Wallis and Futuna,4/2/2021,,,,,193,,,,17162,Oxford/AstraZeneca
Wallis and Futuna,4/3/2021,,,,,167,,,,14850,Oxford/AstraZeneca
Wallis and Futuna,4/4/2021,,,,,140,,,,12449,Oxford/AstraZeneca
Wallis and Futuna,4/5/2021,,,,,114,,,,10137,Oxford/AstraZeneca
Wallis and Futuna,4/6/2021,,,,,88,,,,7825,Oxford/AstraZeneca
Wallis and Futuna,4/7/2021,3892,3892,,,88,34.61,34.61,,7825,Oxford/AstraZeneca
Wallis and Futuna,4/8/2021,,,,,77,,,,6847,Oxford/AstraZeneca
Wallis and Futuna,4/9/2021,,,,,67,,,,5958,Oxford/AstraZeneca
Wallis and Futuna,4/10/2021,,,,,56,,,,4980,Oxford/AstraZeneca
Wallis and Futuna,4/11/2021,,,,,45,,,,4001,Oxford/AstraZeneca
Wallis and Futuna,4/12/2021,,,,,35,,,,3112,Oxford/AstraZeneca
Wallis and Futuna,4/13/2021,3973,3973,,,24,35.33,35.33,,2134,Oxford/AstraZeneca
Wallis and Futuna,4/14/2021,,,,,13,,,,1156,Oxford/AstraZeneca
Wallis and Futuna,4/15/2021,,,,,13,,,,1156,Oxford/AstraZeneca
Wallis and Futuna,4/16/2021,,,,,13,,,,1156,Oxford/AstraZeneca
Wallis and Futuna,4/17/2021,,,,,13,,,,1156,Oxford/AstraZeneca
Wallis and Futuna,4/18/2021,,,,,13,,,,1156,Oxford/AstraZeneca
Wallis and Futuna,4/19/2021,,,,,13,,,,1156,Oxford/AstraZeneca
Wallis and Futuna,4/20/2021,4062,4062,,,13,36.12,36.12,,1156,Oxford/AstraZeneca
Wallis and Futuna,4/21/2021,,,,,43,,,,3824,Oxford/AstraZeneca
Wallis and Futuna,4/22/2021,,,,,73,,,,6491,Oxford/AstraZeneca
Wallis and Futuna,4/23/2021,,,,,104,,,,9248,Oxford/AstraZeneca
Wallis and Futuna,4/24/2021,,,,,134,,,,11915,Oxford/AstraZeneca
Wallis and Futuna,4/25/2021,,,,,164,,,,14583,Oxford/AstraZeneca
Wallis and Futuna,4/26/2021,,,,,195,,,,17339,Oxford/AstraZeneca
Wallis and Futuna,4/27/2021,5638,4150,1488,,225,50.13,36.9,13.23,20007,Oxford/AstraZeneca
Wallis and Futuna,4/28/2021,,,,,194,,,,17251,Oxford/AstraZeneca
Wallis and Futuna,4/29/2021,,,,,164,,,,14583,Oxford/AstraZeneca
Wallis and Futuna,4/30/2021,,,,,133,,,,11826,Oxford/AstraZeneca
Wallis and Futuna,5/1/2021,,,,,102,,,,9070,Oxford/AstraZeneca
Wallis and Futuna,5/2/2021,,,,,71,,,,6313,Oxford/AstraZeneca
Wallis and Futuna,5/3/2021,,,,,40,,,,3557,Oxford/AstraZeneca
Wallis and Futuna,5/4/2021,5704,4216,1488,,9,50.72,37.49,13.23,800,Oxford/AstraZeneca
Wallis and Futuna,5/5/2021,,,,,10,,,,889,Oxford/AstraZeneca
Wallis and Futuna,5/6/2021,,,,,10,,,,889,Oxford/AstraZeneca
Wallis and Futuna,5/7/2021,,,,,10,,,,889,Oxford/AstraZeneca
Wallis and Futuna,5/8/2021,,,,,10,,,,889,Oxford/AstraZeneca
Wallis and Futuna,5/9/2021,,,,,10,,,,889,Oxford/AstraZeneca
Wallis and Futuna,5/10/2021,,,,,10,,,,889,Oxford/AstraZeneca
Wallis and Futuna,5/11/2021,5774,4286,1488,,10,51.34,38.11,13.23,889,Oxford/AstraZeneca
Wallis and Futuna,5/12/2021,,,,,58,,,,5157,Oxford/AstraZeneca
Wallis and Futuna,5/13/2021,,,,,105,,,,9337,Oxford/AstraZeneca
Wallis and Futuna,5/14/2021,,,,,153,,,,13605,Oxford/AstraZeneca
Wallis and Futuna,5/15/2021,,,,,200,,,,17784,Oxford/AstraZeneca
Wallis and Futuna,5/16/2021,,,,,248,,,,22052,Oxford/AstraZeneca
Wallis and Futuna,5/17/2021,,,,,295,,,,26232,Oxford/AstraZeneca
Wallis and Futuna,5/18/2021,8175,4321,3854,,343,72.69,38.42,34.27,30500,Oxford/AstraZeneca
Wallis and Futuna,5/19/2021,,,,,296,,,,26320,Oxford/AstraZeneca
Wallis and Futuna,5/20/2021,,,,,249,,,,22141,Oxford/AstraZeneca
Wallis and Futuna,5/21/2021,,,,,203,,,,18051,Oxford/AstraZeneca
Wallis and Futuna,5/22/2021,,,,,156,,,,13872,Oxford/AstraZeneca
Wallis and Futuna,5/23/2021,,,,,109,,,,9692,Oxford/AstraZeneca
Wallis and Futuna,5/24/2021,,,,,62,,,,5513,Oxford/AstraZeneca
Wallis and Futuna,5/25/2021,8283,4352,3931,,15,73.65,38.7,34.95,1334,Oxford/AstraZeneca
Wallis and Futuna,5/26/2021,,,,,15,,,,1334,Oxford/AstraZeneca
Wallis and Futuna,5/27/2021,,,,,14,,,,1245,Oxford/AstraZeneca
Wallis and Futuna,5/28/2021,,,,,14,,,,1245,Oxford/AstraZeneca
Wallis and Futuna,5/29/2021,,,,,13,,,,1156,Oxford/AstraZeneca
Wallis and Futuna,5/30/2021,,,,,13,,,,1156,Oxford/AstraZeneca
Wallis and Futuna,5/31/2021,,,,,12,,,,1067,Oxford/AstraZeneca
Wallis and Futuna,6/1/2021,8365,4374,3991,,12,74.38,38.89,35.49,1067,Oxford/AstraZeneca
Wallis and Futuna,6/2/2021,,,,,14,,,,1245,Oxford/AstraZeneca
Wallis and Futuna,6/3/2021,,,,,16,,,,1423,Oxford/AstraZeneca
Wallis and Futuna,6/4/2021,,,,,19,,,,1689,Oxford/AstraZeneca
Wallis and Futuna,6/5/2021,,,,,21,,,,1867,Oxford/AstraZeneca
Wallis and Futuna,6/6/2021,,,,,24,,,,2134,Oxford/AstraZeneca
Wallis and Futuna,6/7/2021,,,,,26,,,,2312,Oxford/AstraZeneca
Wallis and Futuna,6/8/2021,8564,4445,4119,,28,76.15,39.53,36.63,2490,Oxford/AstraZeneca
Wallis and Futuna,6/9/2021,,,,,26,,,,2312,Oxford/AstraZeneca
Wallis and Futuna,6/10/2021,,,,,24,,,,2134,Oxford/AstraZeneca
Wallis and Futuna,6/11/2021,,,,,22,,,,1956,Oxford/AstraZeneca
Wallis and Futuna,6/12/2021,,,,,20,,,,1778,Oxford/AstraZeneca
Wallis and Futuna,6/13/2021,,,,,18,,,,1601,Oxford/AstraZeneca
Wallis and Futuna,6/14/2021,,,,,15,,,,1334,Oxford/AstraZeneca
Wallis and Futuna,6/15/2021,8657,4470,4187,,13,76.98,39.75,37.23,1156,Oxford/AstraZeneca
Wallis and Futuna,6/16/2021,,,,,16,,,,1423,Oxford/AstraZeneca
Wallis and Futuna,6/17/2021,,,,,18,,,,1601,Oxford/AstraZeneca
Wallis and Futuna,6/18/2021,,,,,20,,,,1778,Oxford/AstraZeneca
Wallis and Futuna,6/19/2021,,,,,23,,,,2045,Oxford/AstraZeneca
Wallis and Futuna,6/20/2021,,,,,25,,,,2223,Oxford/AstraZeneca
Wallis and Futuna,6/21/2021,8834,4532,4302,,27,78.55,40.3,38.25,2401,Oxford/AstraZeneca
Wallis and Futuna,6/22/2021,,,,,27,,,,2401,Oxford/AstraZeneca
Wallis and Futuna,6/23/2021,,,,,25,,,,2223,Oxford/AstraZeneca
Wallis and Futuna,6/24/2021,,,,,22,,,,1956,Oxford/AstraZeneca
Wallis and Futuna,6/25/2021,,,,,20,,,,1778,Oxford/AstraZeneca
Wallis and Futuna,6/26/2021,,,,,17,,,,1512,Oxford/AstraZeneca
Wallis and Futuna,6/27/2021,,,,,15,,,,1334,Oxford/AstraZeneca
Wallis and Futuna,6/28/2021,,,,,12,,,,1067,Oxford/AstraZeneca
Wallis and Futuna,6/29/2021,8933,4565,4368,,12,79.43,40.59,38.84,1067,Oxford/AstraZeneca
Wallis and Futuna,6/30/2021,,,,,11,,,,978,Oxford/AstraZeneca
Wallis and Futuna,7/1/2021,,,,,10,,,,889,Oxford/AstraZeneca
Wallis and Futuna,7/2/2021,,,,,9,,,,800,Oxford/AstraZeneca
Wallis and Futuna,7/3/2021,,,,,8,,,,711,Oxford/AstraZeneca
Wallis and Futuna,7/4/2021,,,,,6,,,,534,Oxford/AstraZeneca
Wallis and Futuna,7/5/2021,,,,,5,,,,445,Oxford/AstraZeneca
Wallis and Futuna,7/6/2021,8962,4569,4393,,4,79.69,40.63,39.06,356,Oxford/AstraZeneca
Wallis and Futuna,7/7/2021,,,,,7,,,,622,Oxford/AstraZeneca
Wallis and Futuna,7/8/2021,,,,,9,,,,800,Oxford/AstraZeneca
Wallis and Futuna,7/9/2021,,,,,12,,,,1067,Oxford/AstraZeneca
Wallis and Futuna,7/10/2021,,,,,14,,,,1245,Oxford/AstraZeneca
Wallis and Futuna,7/11/2021,,,,,16,,,,1423,Oxford/AstraZeneca
Wallis and Futuna,7/12/2021,,,,,19,,,,1689,Oxford/AstraZeneca
Wallis and Futuna,7/13/2021,9112,4610,4502,,21,81.02,40.99,40.03,1867,Oxford/AstraZeneca
Wallis and Futuna,7/14/2021,,,,,19,,,,1689,Oxford/AstraZeneca
Wallis and Futuna,7/15/2021,,,,,17,,,,1512,Oxford/AstraZeneca
Wallis and Futuna,7/16/2021,,,,,15,,,,1334,Oxford/AstraZeneca
Wallis and Futuna,7/17/2021,,,,,13,,,,1156,Oxford/AstraZeneca
Wallis and Futuna,7/18/2021,,,,,11,,,,978,Oxford/AstraZeneca
Wallis and Futuna,7/19/2021,,,,,9,,,,800,Oxford/AstraZeneca
Wallis and Futuna,7/20/2021,9158,4629,4529,,7,81.43,41.16,40.27,622,Oxford/AstraZeneca
Wallis and Futuna,7/21/2021,,,,,8,,,,711,Oxford/AstraZeneca
Wallis and Futuna,7/22/2021,,,,,9,,,,800,Oxford/AstraZeneca
Wallis and Futuna,7/23/2021,,,,,11,,,,978,Oxford/AstraZeneca
Wallis and Futuna,7/24/2021,,,,,12,,,,1067,Oxford/AstraZeneca
Wallis and Futuna,7/25/2021,,,,,14,,,,1245,Oxford/AstraZeneca
Wallis and Futuna,7/26/2021,,,,,15,,,,1334,Oxford/AstraZeneca
Wallis and Futuna,7/27/2021,,,,,16,,,,1423,Oxford/AstraZeneca
Wallis and Futuna,7/28/2021,,,,,16,,,,1423,Oxford/AstraZeneca
Wallis and Futuna,7/29/2021,,,,,16,,,,1423,Oxford/AstraZeneca
Wallis and Futuna,7/30/2021,,,,,16,,,,1423,Oxford/AstraZeneca
Wallis and Futuna,7/31/2021,,,,,16,,,,1423,Oxford/AstraZeneca
Wallis and Futuna,8/1/2021,,,,,16,,,,1423,Oxford/AstraZeneca
Wallis and Futuna,8/2/2021,9372,4734,4638,,16,83.34,42.09,41.24,1423,Oxford/AstraZeneca
Wallis and Futuna,8/3/2021,,,,,15,,,,1334,Oxford/AstraZeneca
Wallis and Futuna,8/4/2021,,,,,14,,,,1245,Oxford/AstraZeneca
Wallis and Futuna,8/5/2021,,,,,14,,,,1245,Oxford/AstraZeneca
Wallis and Futuna,8/6/2021,,,,,13,,,,1156,Oxford/AstraZeneca
Wallis and Futuna,8/7/2021,,,,,12,,,,1067,Oxford/AstraZeneca
Wallis and Futuna,8/8/2021,,,,,11,,,,978,Oxford/AstraZeneca
Wallis and Futuna,8/9/2021,9439,4780,4659,,10,83.93,42.5,41.43,889,Oxford/AstraZeneca
Wallis and Futuna,8/10/2021,,,,,10,,,,889,Oxford/AstraZeneca
Wallis and Futuna,8/11/2021,,,,,11,,,,978,Oxford/AstraZeneca
Wallis and Futuna,8/12/2021,,,,,11,,,,978,Oxford/AstraZeneca
Wallis and Futuna,8/13/2021,,,,,12,,,,1067,Oxford/AstraZeneca
Wallis and Futuna,8/14/2021,,,,,12,,,,1067,Oxford/AstraZeneca
Wallis and Futuna,8/15/2021,,,,,13,,,,1156,Oxford/AstraZeneca
Wallis and Futuna,8/16/2021,9534,4821,4713,,14,84.78,42.87,41.91,1245,Oxford/AstraZeneca
Yemen,5/9/2021,18555,18555,,,,0.06,0.06,,,Oxford/AstraZeneca
Yemen,5/10/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/11/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/12/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/13/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/14/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/15/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/16/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/17/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/18/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/19/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/20/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/21/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/22/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/23/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/24/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/25/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/26/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/27/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/28/2021,,,,,4276,,,,143,Oxford/AstraZeneca
Yemen,5/29/2021,104070,104070,,,4276,0.35,0.35,,143,Oxford/AstraZeneca
Yemen,5/30/2021,,,,,5128,,,,172,Oxford/AstraZeneca
Yemen,5/31/2021,,,,,5980,,,,200,Oxford/AstraZeneca
Yemen,6/1/2021,,,,,6832,,,,229,Oxford/AstraZeneca
Yemen,6/2/2021,,,,,7684,,,,258,Oxford/AstraZeneca
Yemen,6/3/2021,,,,,8536,,,,286,Oxford/AstraZeneca
Yemen,6/4/2021,,,,,9388,,,,315,Oxford/AstraZeneca
Yemen,6/5/2021,,,,,10240,,,,343,Oxford/AstraZeneca
Yemen,6/6/2021,,,,,10240,,,,343,Oxford/AstraZeneca
Yemen,6/7/2021,196234,196234,,,10240,0.66,0.66,,343,Oxford/AstraZeneca
Yemen,6/8/2021,,,,,9975,,,,334,Oxford/AstraZeneca
Yemen,6/9/2021,,,,,9709,,,,326,Oxford/AstraZeneca
Yemen,6/10/2021,221380,221380,,,9444,0.74,0.74,,317,Oxford/AstraZeneca
Yemen,6/11/2021,,,,,8326,,,,279,Oxford/AstraZeneca
Yemen,6/12/2021,,,,,7207,,,,242,Oxford/AstraZeneca
Yemen,6/13/2021,,,,,6089,,,,204,Oxford/AstraZeneca
Yemen,6/14/2021,,,,,4971,,,,167,Oxford/AstraZeneca
Yemen,6/15/2021,,,,,4118,,,,138,Oxford/AstraZeneca
Yemen,6/16/2021,235855,235855,,,3265,0.79,0.79,,109,Oxford/AstraZeneca
Yemen,6/17/2021,,,,,2622,,,,88,Oxford/AstraZeneca
Yemen,6/18/2021,,,,,2832,,,,95,Oxford/AstraZeneca
Yemen,6/19/2021,,,,,3042,,,,102,Oxford/AstraZeneca
Yemen,6/20/2021,251385,251385,,,3252,0.84,0.84,,109,Oxford/AstraZeneca
Yemen,6/21/2021,,,,,3262,,,,109,Oxford/AstraZeneca
Yemen,6/22/2021,,,,,3272,,,,110,Oxford/AstraZeneca
Yemen,6/23/2021,,,,,3282,,,,110,Oxford/AstraZeneca
Yemen,6/24/2021,,,,,3082,,,,103,Oxford/AstraZeneca
Yemen,6/25/2021,,,,,2882,,,,97,Oxford/AstraZeneca
Yemen,6/26/2021,,,,,2681,,,,90,Oxford/AstraZeneca
Yemen,6/27/2021,268753,268753,,,2481,0.9,0.9,,83,Oxford/AstraZeneca
Yemen,6/28/2021,,,,,2400,,,,80,Oxford/AstraZeneca
Yemen,6/29/2021,,,,,2318,,,,78,Oxford/AstraZeneca
Yemen,6/30/2021,,,,,2236,,,,75,Oxford/AstraZeneca
